year,month,day,individualCount,stateProvince,decimalLongitude,decimalLatitude
2021,4,28,1,New South Wales,150.637548,-34.488804
2021,4,27,1,New South Wales,150.610346,-34.419036
2021,6,19,1,New South Wales,150.602574,-34.425312
2022,3,20,1,New South Wales,152.895895,-31.442418
2023,1,11,1,New South Wales,153.299458,-28.823816
2020,7,4,1,New South Wales,152.89847,-31.443451
2023,5,21,1,New South Wales,152.986797,-29.044391
2020,8,14,1,New South Wales,152.879434,-31.448811
2021,1,23,1,New South Wales,152.092193,-32.738862
2020,11,18,1,New South Wales,152.826145,-31.250034
2022,10,1,1,New South Wales,153.103854,-29.484992
2023,11,14,1,New South Wales,150.78603,-33.712254
2020,6,13,1,New South Wales,153.293325,-28.864636
2021,12,15,1,New South Wales,150.615819,-34.439301
2021,6,19,1,New South Wales,150.639477,-34.392817
2021,7,12,1,New South Wales,150.630793,-34.386455
2021,7,13,1,New South Wales,150.513974,-34.447216
2021,7,31,1,New South Wales,150.597718,-34.426956
2020,10,29,1,New South Wales,149.958935,-36.568735
2022,10,29,1,New South Wales,152.870848,-31.47441
2021,3,16,1,New South Wales,153.308396,-28.850597
2020,2,1,1,New South Wales,152.10379,-32.759253
2023,7,29,1,New South Wales,153.018574,-28.432565
2020,9,26,1,New South Wales,153.103066,-30.289977
2020,10,20,1,New South Wales,150.96953,-34.028303
2020,5,,1,New South Wales,151.602132,-30.492845
2023,4,22,1,New South Wales,152.923391,-31.460822
2023,11,4,1,New South Wales,152.915266,-29.590842
2021,7,19,1,New South Wales,153.108049,-29.490213
2020,9,9,1,New South Wales,153.103881,-29.485576
2021,4,22,1,New South Wales,150.609134,-34.418841
2020,3,24,1,New South Wales,152.1514,-32.714675
2023,8,23,1,New South Wales,152.542586,-29.041653
2021,3,29,1,New South Wales,150.607686,-34.422302
2022,10,5,1,New South Wales,152.925549,-28.725578
2021,11,6,1,New South Wales,150.888206,-33.997473
2024,1,4,1,New South Wales,151.518472,-32.960134
2021,9,1,1,New South Wales,150.514574,-34.443883
2022,6,23,1,New South Wales,153.109996,-29.490259
2023,10,20,1,New South Wales,150.784958,-33.716472
2021,4,19,1,New South Wales,150.65936,-34.457119
2021,7,6,1,New South Wales,150.603609,-34.419139
2020,1,1,1,New South Wales,150.53165,-34.414835
2020,10,9,1,New South Wales,153.284708,-29.026186
2021,2,10,1,New South Wales,150.071494,-33.776777
2023,8,19,1,New South Wales,153.294555,-28.865479
2022,12,5,1,New South Wales,152.832363,-31.558796
2021,8,27,1,New South Wales,150.899368,-34.014965
2021,11,1,1,New South Wales,150.615726,-34.439904
2021,5,13,1,New South Wales,150.628596,-34.396113
2020,10,29,1,New South Wales,149.955017,-36.576791
2023,1,27,1,New South Wales,151.645757,-32.679556
2023,10,19,1,New South Wales,152.78679,-31.629741
2021,12,27,1,New South Wales,152.926912,-31.454846
2020,12,9,1,New South Wales,152.833588,-30.434864
2021,5,2,1,New South Wales,150.637346,-34.423762
2020,6,16,1,New South Wales,153.306138,-29.055285
2022,8,29,1,New South Wales,152.914761,-31.479137
2020,11,2,1,New South Wales,149.955017,-36.576791
2021,6,24,1,New South Wales,150.842133,-34.070234
2021,5,18,1,New South Wales,150.640656,-34.494417
2023,2,21,1,New South Wales,152.713031,-31.505069
2023,12,19,1,New South Wales,152.790424,-30.251439
2021,6,23,1,New South Wales,150.519574,-34.463187
2020,11,27,1,New South Wales,153.607389,-28.687767
2022,11,4,1,New South Wales,153.395089,-29.029064
2022,6,1,1,New South Wales,152.905868,-31.436671
2021,1,25,1,New South Wales,153.103591,-29.485487
2023,10,20,1,New South Wales,150.989933,-34.03052
2022,4,1,1,New South Wales,153.345799,-28.748383
2020,10,29,1,New South Wales,149.958935,-36.568735
2021,5,7,1,New South Wales,150.60919,-34.420681
2021,5,23,1,New South Wales,150.630961,-34.388226
2022,5,11,1,New South Wales,152.775569,-31.650778
2021,9,24,1,New South Wales,152.679185,-30.083862
2022,8,13,1,New South Wales,153.104079,-29.47746
2020,5,12,1,New South Wales,153.54433,-28.732361
2021,4,27,1,New South Wales,150.635867,-34.419487
2023,3,3,1,New South Wales,153.394085,-29.020072
2023,10,8,1,New South Wales,150.784486,-33.717237
2021,5,7,1,New South Wales,150.518862,-34.451931
2021,3,25,1,New South Wales,153.266927,-28.92056
2021,12,31,1,New South Wales,153.314983,-28.949201
2021,6,18,1,New South Wales,150.513899,-34.446457
2021,6,10,1,New South Wales,150.604337,-34.43786
2022,7,31,1,New South Wales,153.314983,-28.949201
2023,9,10,1,New South Wales,151.493241,-33.011246
2022,4,1,1,New South Wales,153.089129,-28.597294
2021,4,11,1,New South Wales,150.604751,-34.431359
2021,5,24,1,New South Wales,150.520503,-34.465649
2021,5,12,1,New South Wales,150.516949,-34.454056
2021,7,10,1,New South Wales,150.626772,-34.421393
2023,5,29,1,New South Wales,152.186675,-31.615373
2021,9,7,1,New South Wales,150.96222,-34.099374
2021,10,15,1,New South Wales,150.971709,-34.121387
2021,9,10,1,New South Wales,152.374055,-31.915468
2020,1,24,1,New South Wales,151.091092,-33.145366
2021,8,20,1,New South Wales,150.612062,-34.432142
2022,5,5,1,New South Wales,149.424423,-32.999328
2021,11,19,1,New South Wales,152.99167,-30.3972
2021,6,28,1,New South Wales,150.631472,-34.387821
2024,1,15,1,New South Wales,153.104906,-29.489694
2023,9,30,1,New South Wales,153.028282,-28.532328
2020,11,2,1,New South Wales,149.945227,-36.57753
2021,6,24,1,New South Wales,150.625166,-34.386635
2023,2,2,1,New South Wales,153.109964,-29.490189
2020,1,18,1,New South Wales,152.917727,-31.45762
2020,10,30,1,New South Wales,149.945227,-36.57753
2022,7,11,1,New South Wales,150.821644,-34.101844
2023,8,9,1,New South Wales,153.563734,-28.381087
2020,6,11,1,New South Wales,152.800457,-31.134522
2023,7,30,1,New South Wales,150.785303,-33.717006
2022,8,4,1,New South Wales,150.791719,-34.218769
2023,12,5,1,New South Wales,150.98868,-34.025293
2020,8,10,1,New South Wales,153.104165,-29.485169
2021,4,25,1,New South Wales,150.630022,-34.388334
2021,1,20,1,New South Wales,153.109374,-29.490577
2023,8,20,1,New South Wales,150.983802,-34.094779
2021,9,11,1,New South Wales,152.352895,-31.923722
2021,5,7,1,New South Wales,150.621365,-34.397983
2021,5,27,1,New South Wales,150.517323,-34.452846
2020,10,17,1,New South Wales,153.28341,-28.830718
2024,3,22,1,New South Wales,150.983255,-34.094439
2021,5,9,1,New South Wales,150.521224,-34.435355
2023,7,18,1,New South Wales,153.407882,-28.984155
2020,10,12,1,New South Wales,152.116328,-32.764528
2021,8,26,1,New South Wales,152.847064,-31.545763
2021,5,3,1,New South Wales,152.18648,-31.66596
2023,4,14,1,New South Wales,151.009287,-33.986634
2022,11,14,1,New South Wales,152.065469,-32.710929
2020,7,12,1,New South Wales,153.10409,-29.484343
2020,10,23,1,New South Wales,149.984095,-36.575978
2021,8,22,1,New South Wales,153.409719,-28.913154
2021,4,17,1,New South Wales,150.630115,-34.394322
2020,10,29,1,New South Wales,149.984095,-36.575978
2023,2,10,1,New South Wales,152.898805,-31.465629
2021,10,23,1,New South Wales,153.260014,-28.857637
2020,10,14,1,New South Wales,152.967252,-29.232738
2020,10,17,1,New South Wales,149.947183,-36.617465
2021,5,5,1,New South Wales,150.622895,-34.397328
2021,6,15,1,New South Wales,150.516177,-34.459188
2020,10,21,1,New South Wales,152.774585,-30.200925
2021,12,4,1,New South Wales,152.925276,-31.454171
2023,5,19,1,New South Wales,153.110527,-29.490133
2020,9,5,1,New South Wales,153.423741,-28.727618
2020,7,11,1,New South Wales,152.158526,-32.714317
2020,10,18,1,New South Wales,149.947183,-36.617465
2021,10,26,1,New South Wales,150.765176,-34.185203
2022,9,27,1,New South Wales,152.915172,-31.4464
2020,10,29,1,New South Wales,149.967242,-36.561675
2023,10,24,1,New South Wales,152.204264,-32.226111
2021,4,29,1,New South Wales,150.517425,-34.44313
2020,10,10,1,New South Wales,149.941793,-36.651646
2021,7,5,1,New South Wales,150.62733,-34.421278
2022,11,28,1,New South Wales,152.975187,-28.539857
2020,11,3,1,New South Wales,153.335449,-28.872021
2021,5,21,1,New South Wales,150.615076,-34.431371
2024,3,2,1,New South Wales,152.949871,-30.433824
2021,7,9,1,New South Wales,153.283391,-28.830774
2021,4,20,1,New South Wales,150.614409,-34.429222
2021,6,10,1,New South Wales,150.518871,-34.443195
2020,8,5,1,New South Wales,152.930363,-29.726791
2022,5,21,1,New South Wales,152.928917,-31.450071
2020,10,15,1,New South Wales,149.947183,-36.617465
2021,5,7,1,New South Wales,150.616075,-34.435304
2021,4,29,1,New South Wales,150.616424,-34.429126
2021,3,9,1,New South Wales,150.604234,-34.438813
2021,4,15,1,New South Wales,150.656984,-34.458029
2021,4,2,1,New South Wales,150.604267,-34.438012
2020,1,14,1,New South Wales,153.092235,-29.488279
2021,3,16,1,New South Wales,150.532762,-34.482188
2022,4,1,1,New South Wales,152.10621,-32.72869
2021,7,5,1,New South Wales,150.603118,-34.417686
2021,6,3,1,New South Wales,150.637028,-34.488316
2020,10,28,1,New South Wales,149.984095,-36.575978
2021,7,21,1,New South Wales,153.52954,-28.54593
2023,7,8,1,New South Wales,153.10813,-29.490222
2021,7,7,1,New South Wales,150.597524,-34.416639
2021,6,4,1,New South Wales,150.604127,-34.426929
2021,5,9,1,New South Wales,150.623045,-34.399341
2021,5,22,1,New South Wales,150.528919,-34.471463
2021,9,30,1,New South Wales,153.36115,-28.79653
2022,7,24,1,New South Wales,152.063956,-32.706625
2021,4,27,1,New South Wales,150.607059,-34.454583
2021,5,3,1,New South Wales,150.633579,-34.418442
2021,4,22,1,New South Wales,150.632969,-34.392989
2020,10,29,1,New South Wales,149.967242,-36.561675
2023,3,10,1,New South Wales,153.298632,-28.889791
2021,8,4,1,New South Wales,150.520401,-34.465764
2021,5,7,1,New South Wales,150.520345,-34.435662
2024,2,27,1,New South Wales,150.785863,-33.707426
2020,8,21,1,New South Wales,153.521789,-28.683592
2022,3,31,1,New South Wales,146.58818,-34.771778
2024,4,13,1,New South Wales,152.450445,-31.954578
2020,7,10,1,New South Wales,152.794343,-31.643859
2021,11,11,1,New South Wales,153.437123,-28.992695
2021,3,4,1,New South Wales,150.521444,-34.460331
2023,6,1,1,New South Wales,153.354955,-28.669614
2021,5,14,1,New South Wales,150.601794,-34.428623
2020,3,28,1,New South Wales,150.120508,-35.076865
2021,5,27,1,New South Wales,150.630765,-34.420614
2021,4,11,1,New South Wales,152.915937,-31.485524
2020,2,10,1,New South Wales,153.292287,-28.796818
2021,5,26,1,New South Wales,150.639024,-34.49169
2021,12,,1,New South Wales,149.335305,-36.100988
2021,6,18,1,New South Wales,150.642506,-34.394967
2023,8,21,1,New South Wales,150.78656,-33.706849
2023,6,18,1,New South Wales,153.531111,-28.508293
2021,3,22,1,New South Wales,150.615421,-34.435714
2020,11,22,1,New South Wales,149.942556,-36.497108
2021,4,26,1,New South Wales,150.626149,-34.397247
2022,11,18,1,New South Wales,152.794854,-30.893434
2020,11,4,1,New South Wales,150.104075,-33.775761
2021,6,13,1,New South Wales,150.643657,-34.395791
2020,10,30,1,New South Wales,149.958935,-36.568735
2020,11,3,1,New South Wales,149.945227,-36.57753
2020,10,30,1,New South Wales,149.968131,-36.578885
2021,6,2,1,New South Wales,150.638919,-34.399532
2022,11,24,1,New South Wales,152.760068,-30.904021
2024,3,3,1,New South Wales,150.784725,-33.713341
2021,1,18,1,New South Wales,153.108215,-29.490231
2020,11,2,1,New South Wales,149.955017,-36.576791
2021,6,5,1,New South Wales,150.636579,-34.488018
2020,1,1,1,New South Wales,150.80839,-34.098569
2023,8,2,1,New South Wales,152.029118,-32.192347
2021,5,21,1,New South Wales,150.615022,-34.431379
2021,7,12,1,New South Wales,150.522289,-34.464126
2020,3,10,1,New South Wales,153.296856,-28.453356
2023,11,1,1,New South Wales,150.776852,-34.198742
2020,9,23,1,New South Wales,152.895216,-31.414401
2024,2,20,1,New South Wales,150.78487,-33.709957
2020,10,11,1,New South Wales,149.941793,-36.651646
2020,3,7,1,New South Wales,152.103165,-32.759425
2020,10,10,1,New South Wales,149.941793,-36.651646
2020,8,2,1,New South Wales,152.958067,-30.648789
2020,10,10,1,New South Wales,149.941793,-36.651646
2020,10,14,1,New South Wales,150.812171,-34.125489
2021,5,4,1,New South Wales,150.51607,-34.447385
2020,10,12,1,New South Wales,152.965698,-31.200948
2021,4,27,1,New South Wales,150.610213,-34.419151
2023,4,5,1,New South Wales,151.061116,-29.741249
2023,5,31,1,New South Wales,150.79471,-34.21642
2020,8,14,1,New South Wales,150.636505,-33.753572
2021,6,6,1,New South Wales,150.636265,-34.48758
2023,7,12,1,New South Wales,153.103473,-29.485608
2021,5,24,1,New South Wales,150.517117,-34.452076
2021,5,18,1,New South Wales,150.613714,-34.431074
2020,11,25,1,New South Wales,152.899693,-31.160035
2021,5,9,1,New South Wales,150.519474,-34.451114
2021,5,19,1,New South Wales,150.608097,-34.434616
2021,7,13,1,New South Wales,150.512877,-34.446779
2021,5,13,1,New South Wales,150.640213,-34.492768
2021,3,9,1,New South Wales,150.604266,-34.438823
2020,1,12,1,New South Wales,152.905944,-31.479611
2023,10,25,1,New South Wales,152.885839,-30.517524
2021,5,8,1,New South Wales,150.521344,-34.435727
2020,10,30,1,New South Wales,149.967242,-36.561675
2021,8,2,1,New South Wales,150.633733,-34.418373
2021,10,10,1,New South Wales,151.654056,-32.686273
2021,4,23,1,New South Wales,150.521122,-34.466789
2022,11,24,1,New South Wales,152.760068,-30.904021
2023,11,19,1,New South Wales,150.50645,-34.47169
2021,5,28,1,New South Wales,150.518114,-34.451844
2023,9,26,1,New South Wales,153.109701,-29.490175
2021,5,21,1,New South Wales,150.639178,-34.493171
2020,11,7,1,New South Wales,150.010074,-36.579686
2020,10,16,1,New South Wales,149.887989,-36.587028
2023,2,6,1,New South Wales,153.110603,-29.48976
2024,9,5,1,New South Wales,152.176126,-31.577756
2021,2,26,1,New South Wales,153.104053,-29.479314
2021,5,26,1,New South Wales,150.518087,-34.453493
2021,10,20,1,New South Wales,153.322062,-28.823804
2020,9,24,1,New South Wales,152.848879,-29.339319
2021,4,26,1,New South Wales,150.609523,-34.41893
2020,9,16,1,New South Wales,152.08322,-32.728084
2021,3,16,1,New South Wales,150.615402,-34.435218
2020,1,12,1,New South Wales,153.285323,-29.040946
2020,4,23,1,New South Wales,152.03968,-32.730551
2021,7,28,1,New South Wales,150.515168,-34.449151
2021,5,5,1,New South Wales,150.60336,-34.42713
2024,8,21,1,New South Wales,152.400453,-31.914779
2021,9,2,1,New South Wales,150.640089,-34.397003
2021,6,7,1,New South Wales,150.615446,-34.432929
2021,8,5,1,New South Wales,153.564642,-28.327767
2020,9,15,1,New South Wales,153.000849,-29.185764
2021,8,22,1,New South Wales,151.7332,-32.599663
2023,10,17,1,New South Wales,152.925183,-31.454102
2021,12,6,1,New South Wales,152.900344,-31.474012
2022,11,25,1,New South Wales,150.806605,-34.152923
2020,10,28,1,New South Wales,149.984303,-36.560469
2020,6,6,1,New South Wales,150.05427,-33.774428
2020,11,2,1,New South Wales,149.988655,-36.56931
2022,2,1,1,New South Wales,153.066161,-30.288526
2022,4,15,1,New South Wales,153.103344,-29.486374
2021,4,26,1,New South Wales,153.468674,-28.26145
2021,6,10,1,New South Wales,150.627201,-34.3858
2021,4,26,1,New South Wales,150.602279,-34.425739
2021,2,4,1,New South Wales,153.478405,-28.697302
2023,12,1,1,New South Wales,152.856734,-30.313976
2020,12,2,1,New South Wales,152.806737,-31.641577
2020,10,25,1,New South Wales,149.955017,-36.576791
2021,4,10,1,New South Wales,153.56441,-28.380461
2020,11,2,1,New South Wales,149.988655,-36.56931
2020,7,1,1,New South Wales,151.178816,-32.569474
2021,5,30,1,New South Wales,150.631014,-34.388254
2021,9,14,1,New South Wales,150.790068,-34.206047
2021,5,3,1,New South Wales,150.611404,-34.419715
2021,7,7,1,New South Wales,150.630949,-34.388252
2021,11,23,1,New South Wales,153.115459,-28.63227
2023,5,14,1,New South Wales,152.78769,-31.636638
2020,10,19,1,New South Wales,149.913134,-36.588285
2020,2,5,1,New South Wales,153.291586,-28.864043
2022,11,6,1,New South Wales,152.925231,-31.454151
2022,9,26,1,New South Wales,152.911149,-31.429792
2021,7,28,1,New South Wales,152.791122,-30.117962
2020,10,10,1,New South Wales,149.941793,-36.651646
2020,11,12,1,New South Wales,151.982103,-32.640912
2020,10,16,1,New South Wales,149.947183,-36.617465
2021,6,8,1,New South Wales,150.626006,-34.388472
2021,6,21,1,New South Wales,150.602443,-34.419981
2021,10,15,1,New South Wales,153.101231,-29.48997
2023,10,18,1,New South Wales,153.018876,-30.367325
2020,1,2,1,New South Wales,151.806799,-32.465571
2020,1,3,1,New South Wales,152.395098,-31.904573
2021,5,8,1,New South Wales,150.615512,-34.435581
2023,9,14,1,New South Wales,153.556968,-28.397401
2021,5,20,1,New South Wales,150.633197,-34.41848
2023,10,3,1,New South Wales,150.782613,-34.200241
2021,10,4,1,New South Wales,152.062517,-32.709353
2024,7,28,1,New South Wales,151.947907,-32.402038
2021,5,21,1,New South Wales,150.633197,-34.41848
2022,11,16,1,New South Wales,150.724948,-34.287934
2021,1,9,1,New South Wales,150.89266,-33.991958
2020,9,29,1,New South Wales,153.020266,-31.020669
2023,10,1,1,New South Wales,152.910488,-31.474331
2021,5,18,1,New South Wales,150.516491,-34.450062
2021,6,5,1,New South Wales,150.534915,-34.459324
2021,5,10,1,New South Wales,150.516265,-34.469431
2023,7,12,1,New South Wales,149.253264,-36.196034
2022,11,25,1,New South Wales,152.777302,-30.885013
2022,10,25,1,New South Wales,152.428902,-31.879092
2020,1,13,1,New South Wales,152.90011,-31.449139
2021,8,20,1,New South Wales,153.078159,-30.340486
2020,12,5,1,New South Wales,153.17047,-28.936208
2021,6,19,1,New South Wales,150.519898,-34.452619
2023,7,13,1,New South Wales,150.971987,-33.965656
2020,11,2,1,New South Wales,149.955017,-36.576791
2021,5,18,1,New South Wales,150.637324,-34.423753
2021,6,7,1,New South Wales,150.641492,-34.395443
2021,8,15,1,New South Wales,150.641964,-34.396832
2020,10,19,1,New South Wales,149.931009,-36.595007
2021,5,11,1,New South Wales,150.517544,-34.453094
2022,9,11,1,New South Wales,150.790746,-34.185745
2020,10,29,1,New South Wales,149.984303,-36.560469
2021,5,2,1,New South Wales,150.607041,-34.455222
2022,12,15,1,New South Wales,153.556714,-28.400278
2020,3,6,1,New South Wales,153.556935,-28.400944
2020,11,12,1,New South Wales,150.003238,-36.547042
2023,9,21,1,New South Wales,150.782826,-33.719204
2023,11,14,1,New South Wales,150.955006,-33.503652
2020,2,11,1,New South Wales,153.567422,-28.378508
2022,11,24,1,New South Wales,153.14142,-28.639233
2023,12,21,1,New South Wales,150.785598,-33.713164
2023,11,12,1,New South Wales,150.785123,-33.715803
2021,9,28,1,New South Wales,152.900289,-31.473925
2021,4,2,1,New South Wales,150.607803,-34.4304
2022,2,17,1,New South Wales,153.393631,-28.95921
2023,1,9,1,New South Wales,152.744263,-28.949079
2021,3,12,1,New South Wales,150.611491,-34.420474
